1	3	972
2	3	1385
3	3	4822
4	4	3265
5	1	422
6	2	2328
7	2	4668
8	3	478
9	5	3575
10	3	1559
11	2	3288
12	2	139
13	1	720
4	85	3398
14	5	227
15	1	1034
16	4	1626
17	2	3289
18	3	3789
19	3	4803
20	2	259
21	2	3647
22	3	2150
23	4	776
24	2	218
25	5	3187
26	1	2792
27	4	1133
28	1	752
29	1	1247
30	4	699
31	3	4255
32	2	3783
33	2	1730
34	1	4275
35	3	4646
36	4	3555
37	2	2522
38	1	4282
39	1	2852
40	2	1995
41	1	1219
42	1	280
43	3	3998
44	1	1763
45	5	463
46	5	2453
47	1	4159
48	5	4606
49	1	439
50	3	648
51	4	4965
52	2	4898
53	1	2826
54	2	3729
55	4	576
56	2	48
57	3	299
58	2	2561
59	4	962
60	3	1051
61	5	2834
62	4	3560
63	1	2401
64	3	2971
65	4	2850
66	2	837
67	3	1881
68	4	1916
69	4	4630
70	4	2537
71	3	289
72	1	2935
73	2	4288
74	2	2445
75	5	1058
76	1	1403
77	3	4858
78	2	3784
79	5	1811
80	4	2065
81	5	1567
82	1	3372
83	1	3271
84	2	1056
85	2	3333
86	2	3220
87	2	3910
88	3	345
89	3	2219
90	3	2453
91	4	1860
92	5	570
93	5	999
94	3	3808
95	4	1688
96	5	943
97	3	991
98	4	4422
99	1	1110
100	3	4717
