1	3	-20
2	3	81
3	3	96
4	4	12
5	1	68
6	2	17
7	2	60
8	3	-53
9	5	56
10	3	-98
11	2	53
12	2	72
13	1	21
4	85	-51
14	5	-96
15	1	-69
16	4	24
17	2	-77
18	3	64
19	3	82
20	2	-74
21	2	-34
22	3	50
23	4	21
24	2	-98
25	5	-1
26	1	-20
27	4	-27
28	1	-83
29	1	-90
30	4	29
31	3	80
32	2	-82
33	2	41
34	1	87
35	3	-92
36	4	-12
37	2	30
38	1	-61
39	1	92
40	2	83
41	1	77
42	1	-75
43	3	71
44	1	99
45	5	6
46	5	20
47	1	63
48	5	-86
49	1	-11
50	3	-61
51	4	-63
52	2	89
53	1	-73
54	2	-49
55	4	19
56	2	-88
57	3	-59
58	2	57
59	4	-65
60	3	8
61	5	15
62	4	93
63	1	-100
64	3	-31
65	4	-83
66	2	-11
67	3	59
68	4	-56
69	4	16
70	4	82
71	3	-75
72	1	56
73	2	89
74	2	74
75	5	-35
76	1	-14
77	3	28
78	2	19
79	5	-82
80	4	-48
81	5	-5
82	1	79
83	1	-67
84	2	74
85	2	66
86	2	40
87	2	-90
88	3	68
89	3	-32
90	3	-55
91	4	41
92	5	-42
93	5	82
94	3	91
95	4	-74
96	5	72
97	3	-38
98	4	24
99	1	-5
100	3	93
