701	9	22
501	1	-26
401	2	-8
1	2	-3
901	10	57
502	7	-75
101	1	-76
702	8	31
102	3	88
703	5	83
601	3	-80
301	4	-41
103	1	88
902	9	36
602	1	-59
603	11	-87
104	1	-64
105	4	-8
201	3	46
801	9	47
402	11	27
604	10	33
202	5	-15
403	6	-60
503	5	23
802	4	-55
106	8	-69
803	8	-84
903	1	60
203	7	43
904	9	40
302	6	-74
303	9	-65
704	3	78
2	3	92
804	6	61
204	8	-61
805	4	24
806	8	-10
705	3	89
205	4	76
304	8	86
504	4	-93
505	4	-34
706	4	62
605	6	-20
206	1	-81
3	8	-96
707	1	43
905	1	-100
606	10	85
807	5	75
506	3	-83
808	8	50
809	8	11
4	2	-49
404	1	-51
5	2	-46
107	4	-73
108	5	-51
810	6	59
906	4	-20
907	2	79
908	3	71
507	8	29
6	2	79
207	4	-48
208	1	11
811	9	76
305	8	68
909	11	77
910	8	-65
209	4	-50
405	8	-3
911	3	12
812	4	91
813	3	-85
7	1	44
109	9	26
8	2	14
607	8	58
708	8	98
406	9	37
407	3	79
306	6	-73
814	4	51
508	11	50
912	9	-34
408	7	83
913	11	70
409	10	-28
9	2	-27
10	5	85
509	8	82
914	1	-2
709	6	4
710	2	-33
410	8	-78
11	2	85
411	5	95
12	5	19
412	9	-44
110	2	-23
413	2	-24
815	3	24
816	6	-81
608	6	87
111	5	72
817	10	-49
818	5	-88
819	1	-35
711	9	11
712	2	21
210	7	79
713	2	-7
211	7	84
510	1	53
511	6	74
714	3	-4
112	8	56
13	5	-7
820	5	8
113	2	-69
114	1	-26
512	1	-57
609	10	-44
115	5	-58
915	10	74
307	2	88
513	1	-16
514	2	57
515	8	-80
212	6	7
414	2	-87
715	1	37
516	4	-64
517	8	-76
716	9	-88
717	4	-74
821	3	10
308	6	61
822	9	55
518	1	-9
309	9	22
823	3	18
916	2	83
14	2	-17
310	10	0
415	1	70
15	2	40
917	2	13
213	8	-22
311	6	72
718	9	78
16	6	32
519	9	61
17	5	-74
520	10	20
18	2	-15
19	6	86
824	10	-43
521	8	70
116	7	-56
214	2	34
215	10	76
918	1	40
719	1	96
919	11	-81
825	3	78
416	9	30
312	11	86
20	2	74
920	4	50
216	9	-90
720	8	-28
921	2	56
721	2	-21
610	3	-88
826	10	29
313	3	-82
217	9	-43
827	9	32
218	5	94
417	9	32
722	3	-9
418	2	1
314	3	66
117	2	-40
828	8	31
118	3	12
922	8	-92
611	8	-53
419	9	35
723	9	-11
315	5	19
522	5	85
316	2	89
317	10	-9
21	2	-52
119	4	-74
420	8	13
724	1	-18
725	2	-42
219	11	49
612	8	54
726	2	45
923	2	57
120	6	27
924	5	73
613	6	-89
121	1	-3
829	7	-29
220	3	-80
122	8	-58
925	5	29
123	4	3
22	3	88
124	6	-100
221	9	23
125	6	54
523	3	67
421	3	32
926	5	-1
222	2	-80
422	8	-49
830	1	-47
423	2	71
727	2	38
126	3	-57
223	7	-35
127	6	-54
614	8	70
224	3	50
23	3	-70
524	9	-1
615	5	-70
525	3	-38
526	5	61
225	8	-26
318	2	71
424	7	72
616	1	63
128	10	52
319	6	2
617	5	-65
527	1	56
320	11	-12
425	8	3
728	10	83
729	3	75
927	5	-80
