15001	11	-92
20001	29	21
20002	9	-54
15002	32	1
1	13	81
40001	41	90
2	8	-74
40002	5	22
20003	16	33
35001	16	-60
3	25	0
5001	38	-97
30001	39	-62
5002	43	-88
30002	29	7
40003	29	82
15003	17	23
40004	38	86
10001	41	-54
25001	41	48
35002	3	48
10002	26	-16
35003	25	12
5003	24	-18
35004	6	45
25002	28	43
35005	1	80
20004	44	-70
5004	6	-32
15004	7	-76
10003	3	12
10004	39	93
30003	28	13
35006	24	6
25003	25	23
45001	24	81
4	8	61
10005	30	25
25004	24	63
5	15	-59
45002	16	88
20005	2	98
25005	10	69
35007	7	16
45003	11	-82
25006	31	-8
40005	9	-28
35008	11	-54
6	42	34
45004	11	-65
20006	24	3
40006	16	96
7	42	-29
45005	2	-62
30004	29	50
40007	17	-68
20007	6	-85
20008	42	12
45006	20	-15
25007	9	96
35009	27	27
30005	1	17
25008	15	18
25009	22	22
35010	3	-90
8	22	60
15005	5	71
45007	2	-23
25010	4	-12
25011	11	-23
20009	29	-9
5005	3	88
45008	5	14
40008	23	-78
20010	35	10
5006	43	-2
45009	37	-27
40009	26	48
9	43	-58
45010	18	-52
10006	20	43
15006	42	46
40010	22	-4
10007	14	-24
30006	17	-90
20011	34	60
25012	13	-50
45011	25	-55
5007	11	-98
10008	41	-27
5008	42	-91
35011	28	42
15007	26	59
10009	29	-14
10010	39	-36
20012	5	-22
30007	36	69
10011	18	40
20013	21	-10
10	8	-3
45012	6	95
25013	31	-39
40011	9	-66
45013	16	-33
15008	30	4
10012	43	93
35012	42	7
15009	2	-77
40012	22	-64
40013	24	-14
25014	1	-65
11	9	0
20014	40	-6
40014	39	-89
45014	5	-6
25015	9	7
30008	23	-94
45015	11	-34
30009	39	-43
5009	11	-21
15010	43	29
15011	27	32
40015	31	57
5010	31	-66
45016	37	70
10013	38	-58
12	8	67
40016	19	75
25016	43	95
5011	37	-89
5012	32	-26
35013	40	-21
35014	1	-41
20015	31	4
13	37	36
10014	12	-26
35015	29	39
30010	20	-31
14	41	76
15012	40	39
5013	13	-56
15013	38	88
45017	30	96
45018	30	62
30011	36	-46
25017	3	14
45019	25	51
35016	26	57
10015	26	-53
20016	27	29
45020	39	16
40017	30	52
10016	41	-30
45021	28	32
20017	3	33
25018	40	65
45022	39	85
15014	25	5
40018	29	-31
30012	13	-100
20018	40	57
15015	39	66
40019	41	19
15	8	56
15016	6	30
25019	5	-23
16	8	99
17	18	61
25020	1	-83
35017	3	-96
20019	32	56
18	8	53
35018	40	31
40020	23	-87
5014	27	-58
5015	23	-82
40021	31	-58
20020	38	87
10017	30	79
10018	44	-14
5016	12	84
45023	42	-14
25021	5	24
15017	25	-38
5017	23	-65
45024	25	-32
30013	14	100
45025	20	98
35019	12	5
5018	38	-52
5019	22	95
25022	3	-24
10019	17	-7
25023	29	72
15018	19	-21
40022	25	-52
30014	43	52
25024	28	37
40023	32	-43
15019	39	-52
30015	11	-77
15020	37	-41
35020	42	2
19	38	19
45026	6	66
20021	31	-41
35021	41	-55
5020	7	-89
25025	21	-79
20	42	-14
25026	34	71
5021	30	-58
5022	2	-26
21	8	93
45027	24	-100
40024	22	-53
40025	13	-59
15021	20	-52
22	8	-84
10020	37	46
